"tweet_id","user_username","text","author_id","possibly_sensitive","lang","created_at","conversation_id","in_reply_to_user_id","user_profile_image_url","user_name","user_created_at","user_verified","user_protected","user_description","user_pinned_tweet_id","user_location","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id","extracted_hashtags","tagged"
1459781093431861248,"PCamhs","be there a link between neurodiversity and mental health psychology today unite kingdom",1062298618483355648,FALSE,"en","2021-11-14T07:11:48.000Z",1459781093431861248,NA,"https://pbs.twimg.com/profile_images/1267472218075824131/4WW6_qcn_normal.jpg","Parents Voices in Wales CIC","2018-11-13T10:58:21.000Z",FALSE,FALSE,"#Parents #Support #Coproduction #WelshGovt #ChildCom #NHS #Education #SocialCare #ThirdSector #WalesMedia #MentalHealth #Neurodiversity #Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿",1622004153210834944,"Wales, United Kingdom","https://t.co/08sUNMi2xc",3,7,0,30176,17,4612,5000,"999",NA,NA,NA,NA,"",""
1459778681979785216,"ZetetickHousing","charity zetetick house is donation help make anything possible for brighton charity possability people a zetetick house donation zetetick house the support live",1168462397142700032,FALSE,"en","2021-11-14T07:02:13.000Z",1459778681979785216,NA,"https://pbs.twimg.com/profile_images/1428364675536748558/_6Z1v7mx_normal.jpg","Zetetick Housing","2019-09-02T09:56:11.000Z",FALSE,FALSE,"A #progressive charity providing #supportedhousing  for adults with #learningdisabilities, #autism, & MH issues in South London & The South East.",1534863501717643264,"London, Sussex, Surrey, Kent","https://t.co/2r97JfZOHI",0,0,0,4382,2,474,1402,"999",NA,NA,NA,NA,"#supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove",""
1459769720421371904,"FrontendLA","specialisterne canada new york ny full stack software engineer neurodiversity hire",875107384535900160,FALSE,"en","2021-11-14T06:26:37.000Z",1459769720421371904,NA,"https://pbs.twimg.com/profile_images/1275071694609080320/lPHtH4S__normal.jpg","Frontend.LA","2017-06-14T21:47:14.000Z",FALSE,FALSE,"You only need $22M to acquire https://t.co/NrCXQS8L2w",1529731374097104896,NA,"https://t.co/Ac4kORWKyX",1,0,0,1159558,14,1249,83,"999",NA,NA,NA,NA,"#opportunity #job #jobseekers #jobs #newyork",""
1459768511304286208,"queenluciifer","normal people do have the capacity for empathy towards people with pds neurodiversity mental illness or physical disability and it show through the way that they speak about fictional character who display any trait of the above",1452244368522371072,FALSE,"en","2021-11-14T06:21:48.000Z",1459768116330835968,1452244368522371072,"https://pbs.twimg.com/profile_images/1458410518599831552/WPPPkyrE_normal.jpg","powder ☽☾","2021-10-24T12:03:58.000Z",FALSE,FALSE,"they/them nonbinary • bi 💗💜💙",NA,"☼  ♑︎ ⋆ ☾ ♒︎ ⋆ ↑ ♉︎",NA,0,0,0,420,1,22,27,"999",NA,NA,NA,NA,"",""
1459768085427097600,"stevesilberman","huge up to lizzie of for bake a cake in celebration of her own by come out as and she send a important message of appreciate different kind of mind plus lizzie is just awesome i will miss her on the show",18655567,FALSE,"en","2021-11-14T06:20:07.000Z",1459768085427097600,NA,"https://pbs.twimg.com/profile_images/801317729978449920/1ZDKwlMv_normal.jpg","Steve Silberman","2009-01-06T01:27:19.000Z",TRUE,FALSE,"Author of NeuroTribes: The Legacy of Autism and the Future of Neurodiversity, a NYT bestseller. The Taste of Salt, a history of cystic fibrosis, coming 2025.",1572660887202443264,"San Francisco","https://t.co/CZVlT4cVYK",42,554,7,186473,3655,141957,11203,"999",NA,NA,NA,NA,"#gbbo #neurodiversity #dyslexic #dyspraxic #adhd",""
1459764532197294080,"profamandakirby","neurodiversity how do different environment impact on emotional regulation",88743145,FALSE,"en","2021-11-14T06:06:00.000Z",1459764532197294080,NA,"https://pbs.twimg.com/profile_images/1180478671364202497/UIVzXHa1_normal.jpg","Amanda Kirby","2009-11-09T19:46:43.000Z",FALSE,FALSE,"CEO DO-IT Solutions / parent and grandma of wonderful ND family /Oddball/ Educator/medic/author/tech entrepreneur/researcher/DCD/ND campaigner",1634456623132577792,"Wales, United Kingdom","https://t.co/0Wzi3rXVke",15,32,0,20403,97,12817,5566,"999",NA,NA,NA,NA,"#adhd #asc #dcd #anxiety #dld #inclusion #send",""
1459761951727398912,"iwritecoolstuff","not_everyone who id as autistic on twitter be and that be something we all need to be aware of because neurotypical people and cop who id as autistic in order to gain popularity do so to disrupt the neurodiversity movement and we can not_allow that to continue",2740093706,FALSE,"en","2021-11-14T05:55:45.000Z",1459761951727398912,NA,"https://pbs.twimg.com/profile_images/1623532443251929088/mNtBpZzl_normal.jpg","chaos chao (check pinned tweet)","2014-08-17T17:02:24.000Z",FALSE,FALSE,"autistic afro-realist, INTJ, my Enneagram is 8w7w9, screenwriter sans representation.",1640799967039160320,"New York, NY","https://t.co/I1UDKiqaNx",3,12,0,99688,51,6478,3410,"999",NA,NA,NA,NA,"#actuallyautistic",""
1459761021187469312,"AutisticJoeyJoe","i be authentically autistic no_space for shame i will not_lie to or about myself i be who i be proud to be me",1961063472,FALSE,"en","2021-11-14T05:52:03.000Z",1459761021187469312,NA,"https://pbs.twimg.com/profile_images/1566939441909882880/UM19zpfU_normal.jpg","Joey Hill (Ocie Crisler)","2013-10-14T17:42:23.000Z",FALSE,FALSE,"Joey/Ocie. 28. Autistic 🦋Christian ✝️ Advocate, Poet, Nerd/Fanboy & Gamer/Streamer; Leader of RWA Fortnite Clan #ActuallyAutistic #ADHD #OCD #Bipolar #Faith",1607739413336924160,"USA 🇺🇸","https://t.co/qlAShgvHT9",4,4,0,13903,20,1014,2887,"999",NA,NA,NA,NA,"#actuallyautistic #autismawareness #autismacceptance #asd #neurodiversity #autisticvoices #advocacy",""
1459760011786141696,"RNeurodiversity","i think i may be a autistic person misdiagnose with adhd",2561293009,FALSE,"en","2021-11-14T05:48:02.000Z",1459760011786141696,NA,"https://pbs.twimg.com/profile_images/476812941367328768/eFXzj-Wb_normal.png","r/neurodiversity","2014-06-11T12:41:48.000Z",FALSE,FALSE,"Sharing content from the neurodiversity politics discussion group on http://t.co/AgP74FYO3d.",NA,NA,NA,0,0,0,4096,17,1218,1642,"999",NA,NA,NA,NA,"",""
1459752658399490048,"Schleppppppp","any thought about how neurodiversity can thrive in garden",3185450726,FALSE,"en","2021-11-14T05:18:49.000Z",1459752658399490048,NA,"https://pbs.twimg.com/profile_images/1495656695535599617/uVzhJcyU_normal.jpg","Uber Shlep","2015-05-04T17:10:10.000Z",FALSE,FALSE,"✡️ NSFW ask me about my dandelion farm 🍃 Young Unprofessional💩 shit-posting and pretending no one I know follows me",1262234206769315840,"idk somewhere probably",NA,0,2,0,2772,1,24,173,"999",NA,NA,NA,NA,"",""
1459741665736814592,"Askmsdel","multitude of churchgoer deal with various mental illness neurodiversity who would smack you upside the head with that wake chart",831394440950403072,FALSE,"en","2021-11-14T04:35:08.000Z",1458781564964331520,75927392,"https://pbs.twimg.com/profile_images/1058868090300096512/r88M1UVo_normal.jpg","Ask Ms. Del","2017-02-14T06:47:36.000Z",FALSE,FALSE,"Teacher in The Golden State, paying platinum taxes. Alum of CSU Northridge (Viva Matadors!) and U of La Verne (Go Leopards!).",NA,"SF Bay Area",NA,0,0,0,8697,6,469,992,"999",NA,NA,NA,NA,"","@peterboghossian @shellenbergermd"
1459740764523663360,"XandraWritesVT","omfg i love the neurodiversity hairpin",1422281259955412992,FALSE,"en","2021-11-14T04:31:33.000Z",1458365514586234880,1387795708309348352,"https://pbs.twimg.com/profile_images/1599832401680777227/8XUW0Aek_normal.jpg","Xandra🐍","2021-08-02T19:41:22.000Z",FALSE,FALSE,"Transdimensional transgender snake goddess #vtuber. I stream MWF at 6PM Est. She/Her, 18+, Minors DNI. Occasionally NSFW. pfp by @goatuna",1639366127749853184,"Ohio, USA","https://t.co/3H9mC4Htyf",0,1,0,9753,3,221,296,"999",NA,NA,NA,NA,"","@starsystemart_"
1459739308709974016,"plattically","look back at my college essay esp common app i play so many card and trauma dump in it like be the first gen muslim non binary pansexual queer chinese indonesian asian live in asia deal with neurodivergency neurodiversity of dyslexia adhd and prosopagnosia",1163373427882749952,FALSE,"en","2021-11-14T04:25:46.000Z",1459739308709974016,NA,"https://pbs.twimg.com/profile_images/1495805846651310080/e5ieetQ__normal.jpg","K","2019-08-19T08:53:42.000Z",FALSE,FALSE,"Any Pronoun | All tweets are either /j or /s unless stated otherwise",NA,"unlabeled q word",NA,0,1,0,22883,1,280,539,"999",NA,NA,NA,NA,"",""
1459880053152497664,"NeedsNavigator","as much as i appreciate program like this i worry autism be dominate the disability conversation autism be a developmental disability many of the thing that help that on the spectrum would benefit other with developmental disability",1283097624095199232,FALSE,"en","2021-11-14T13:45:02.000Z",1459880053152497664,NA,"https://pbs.twimg.com/profile_images/1532285576011030528/c3-72W35_normal.jpg","True North Disability Planning","2020-07-14T17:55:10.000Z",FALSE,FALSE,"Podcast: https://t.co/RNO4OBVZ5h
Substack: https://t.co/nq8cbk3iNs",NA,NA,"https://t.co/tMrmum8Z6x",0,0,0,3625,0,248,186,"999",NA,NA,NA,NA,"",""
1459879555288678400,"jaime_a_heidel","social vs task priority difference between neurotypes a theory please rt",1266072995673575424,FALSE,"en","2021-11-14T13:43:03.000Z",1459879555288678400,NA,"https://pbs.twimg.com/profile_images/1560724420397776898/D3GdRTYv_normal.jpg","Jaime A. Heidel - The Articulate Autistic","2020-05-28T18:26:29.000Z",FALSE,FALSE,"No longer updating here. Find me on Instagram or LinkedIn.",1587522637043060736,"Connecticut","https://t.co/8rIsDPKtNT",0,1,0,6156,20,1450,200,"999",NA,NA,NA,NA,"#autism #autistic #neurodiversity #neurotypical",""
1459878818471194624,"HolyFamily_RSHE","this week be we be all unique as such we should all value difference let us start tomorrow by celebrate our difference with value difference neurodiversity in the classroom",905780711814299648,FALSE,"en","2021-11-14T13:40:08.000Z",1459878818471194624,NA,"https://pbs.twimg.com/profile_images/905863448751419393/fLbpS_7E_normal.jpg","Mrs Clein","2017-09-07T13:12:05.000Z",FALSE,FALSE,"Pastoral Lead, Get Set for Life teacher, 
Person-Centred counsellor (MBACP), MHFA, Drawing & Talking practitioner, Restorative Guide at Holy Family, Toxteth",1471525827984637952,"Liverpool, England",NA,2,9,0,3162,2,530,554,"999",NA,NA,NA,NA,"#antibullyingweek #oddsocksday #onekindword","@lucindap0well @educatemag"
1459877699783172096,"ZetetickHousing","rent to zetetick be good for your business zetetick house be a charity provide support live home to",1168462397142700032,FALSE,"en","2021-11-14T13:35:41.000Z",1459877699783172096,NA,"https://pbs.twimg.com/profile_images/1428364675536748558/_6Z1v7mx_normal.jpg","Zetetick Housing","2019-09-02T09:56:11.000Z",FALSE,FALSE,"A #progressive charity providing #supportedhousing  for adults with #learningdisabilities, #autism, & MH issues in South London & The South East.",1534863501717643264,"London, Sussex, Surrey, Kent","https://t.co/2r97JfZOHI",0,1,0,4382,2,474,1402,"999",NA,NA,NA,NA,"#lettings #property #renting #tenants #southlondon #southeast #supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove",""
1459877564365819904,"seeingwithsound","curious neurodiversity i can visualize a apple at will in almost vision like quality with stem texture color but i cannot_do nearly the same for a simple fill white square sharp corner in particular be hard for me but not_in hypnagogic passive imagery",22481878,FALSE,"en","2021-11-14T13:35:09.000Z",1458438511967748096,279797666,"https://pbs.twimg.com/profile_images/458734857997139968/RAoD_AlV_normal.png","The vOICe vision 🦣","2009-03-02T13:08:32.000Z",FALSE,FALSE,"The vOICe? Oh I see! Sensory substitution for the blind: vision by mental imagery. Paradigm shift pending: https://t.co/hPF5lEgwIP, feedback@seeingwithso",1615304859988672512,NA,"https://t.co/GLrtraLpLW",0,1,0,36455,218,3480,757,"999",NA,NA,NA,NA,"","@katestorrs @kerblooee @nadine_dijkstra @emma_cogdev"
1459875227723345920,"thinkingautism","autistic people be about five time much likely to be transgender or genderfluid than neurotypical people plus autistic be one of the much trans thing you can be so why be not_this connection much good know",152835605,FALSE,"en","2021-11-14T13:25:52.000Z",1459875227723345920,NA,"https://pbs.twimg.com/profile_images/1410629973342228484/zvN1QgW-_normal.jpg","Thinking Person's Guide To Autism","2010-06-07T00:49:38.000Z",FALSE,FALSE,"Autism: What you need to know, from autistic people, professionals, & parents. 
More community: https://t.co/0duMGgR587",NA,"SF Bay Area and Brooklyn","https://t.co/KvkUy7ggVT",28,101,9,60157,883,53593,7087,"999",NA,NA,NA,NA,"#neurodiversity #lgbtqia","@bschillace"
1459865271112548352,"Frances17033","same watch it on netflix so i will not_see it until friday very happy to see lizzie bring neurodiversity into the light on the show though",10837652,FALSE,"en","2021-11-14T12:46:18.000Z",1459768085427097600,151333755,"https://pbs.twimg.com/profile_images/1403017299259494402/wzi8gg72_normal.jpg","Frances #MaskUp 🇺🇦🇺🇦","2007-12-04T13:40:27.000Z",FALSE,FALSE,"photographer, mom, #resister, font aficionado, editor, neurodivergent, Mac 🍎, she/her. https://t.co/PZkAt8xXtH",1158361448789237760,"Hershey, PA",NA,0,2,0,29309,67,1961,3801,"999",NA,NA,NA,NA,"","@nubnu @stevesilberman"
1459864706303283200,"theautismpage","autism be really common the national autistic society have the numb at in the us use the figure in personally i think with the level of undiagnosed people out there it be much likely close to in but that be just my opinion",871346792625037312,FALSE,"en","2021-11-14T12:44:03.000Z",1459864706303283200,NA,"https://pbs.twimg.com/profile_images/1134564567470747649/2EJYMt_h_normal.jpg","The Autism Page","2017-06-04T12:43:59.000Z",FALSE,FALSE,"Blogger sharing information and resources about autism. Married mum to two boys 6 & 8.",NA,"Bristol, England","https://t.co/xbnteCtYMw",0,1,0,7581,15,1651,1239,"999",NA,NA,NA,NA,"",""
1459862276043911168,"ADHDJobs","if of the population be neurodivergent and if we take into account the principle make sense to hire that with neurodivergent mind of outcome be drive by of effort",1453333174210211840,FALSE,"en","2021-11-14T12:34:24.000Z",1459862276043911168,NA,"https://pbs.twimg.com/profile_images/1586976636116901892/6PLBigCO_normal.jpg","Kim Allingham","2021-10-27T12:10:14.000Z",FALSE,FALSE,"Support ADHD’ers to Secure Project Sprints™ at (neuro-inclusive) Tech-for-good Startups @neuroinclusive + Stay on Track in TASK 🎯",1587789073183375360,"👉🏻 Sign-up to TASK","https://t.co/E7NPGxhZX2",0,4,0,6081,34,2521,1609,"999",NA,NA,NA,NA,"#adhd #neurodiversity #diversityandinclusion #actuallyautistic #neurodivergent",""
1459856484846632960,"dinarintarun","ebook free a radical guide for woman with adhd embrace neurodiversity live boldy and break through barrier gt",1457366595643211776,FALSE,"en","2021-11-14T12:11:23.000Z",1459856484846632960,NA,"https://pbs.twimg.com/profile_images/1457366897310113800/dGazJi98_normal.jpg","dinarintarun","2021-11-07T15:17:41.000Z",FALSE,FALSE,"Things change, friends leave. And life doesn't stop for anybody.",NA,"new york","https://t.co/apZUljb7yw",0,0,0,222,0,1,12,"999",NA,NA,NA,NA,"",""
1459849819376132096,"dblplusgoodful","may not_be mental illness may be another type of neurodiversity",2558099150,FALSE,"en","2021-11-14T11:44:54.000Z",1459207346165538816,546881545,"https://pbs.twimg.com/profile_images/1271379756278153216/Iaw2DU5C_normal.jpg","Kelly Clark ⬛️🟡🟥","2014-06-10T03:38:35.000Z",FALSE,FALSE,"🇻🇦OLSC🇻🇦 in Formation for CV | Practical phenomenologist | Worimi🟥🟡⬛️ & Wipella✋🏼 | Obvs: views my own; rt/♥️ ≠ endorsed | Whadjuk Boodja | pray for me?",1568952061928284160,"Universae Ecclesiae","https://t.co/BW2kMcEoig",0,0,0,22360,25,505,1771,"999",NA,NA,NA,NA,"","@dylpar252"
1459843689975537664,"GoDistance3562","if at first you do not_succeed try try again then quit no_use be a damn fool about it w c field",1322826101601771520,FALSE,"en","2021-11-14T11:20:32.000Z",1459843689975537664,NA,"https://pbs.twimg.com/profile_images/1322826236125655041/YUqByzvE_normal.jpg","Jeff Snyder","2020-11-01T09:01:45.000Z",FALSE,FALSE,"Autism/Neurodiversity Self-Advocate and Public Speaker based in Southern New England. @SeekonkHS High Class of '07
#Neurodiversity #SpecialEducation #Employment",NA,"Providence, RI/Boca Raton, FL","https://t.co/FF1apI3AkT",0,1,0,2228,2,561,1752,"999",NA,NA,NA,NA,"#autism #neurodiversity #inclusion #disability",""
1459829596552155136,"josephmooon","neurodiversity rock we make rock n roll and inclusive education",1447905052652457984,FALSE,"en","2021-11-14T10:24:32.000Z",1459829596552155136,NA,"https://pbs.twimg.com/profile_images/1447905307976425482/isgkR4Nd_normal.jpg","Josephmooon","2021-10-12T12:41:13.000Z",FALSE,FALSE,"Neurodiversity rocks! We make rock 'n' roll and inclusive education. ""So Far So Good"" out now, everywhere. Read the story and hear the music at https://t.co/ozpSXhbyZI.",1468887313660981248,"Mooon","https://t.co/ozpSXhbyZI",2,0,0,81,0,4,5,"999",NA,NA,NA,NA,"",""
1459825487128272896,"ColinRevell3","see neurodiversity through art",1369966409988644864,FALSE,"en","2021-11-14T10:08:13.000Z",1459825487128272896,NA,"https://pbs.twimg.com/profile_images/1570074744535359488/FYYQdyMB_normal.jpg","Just call me Colin ( He/Him/His)","2021-03-11T11:00:57.000Z",FALSE,FALSE,"Above and Beyond Duality Ominist spiritual-fluidity 
Spiritual-Eco ND HSP Empathic Old Advanced Soul Wanderer as a lightwarrior/soldier",1546967554715013120,"Planet called Xylanthia ","https://t.co/dhUgzjNa31",0,0,0,9307,4,1013,4949,"999",NA,NA,NA,NA,"",""
1459821670303248384,"yourlearner_Ar","always remember that boundary ultimately function to the child is benefit for much info visit and",784188506784473088,FALSE,"en","2021-11-14T09:53:03.000Z",1459821670303248384,NA,"https://pbs.twimg.com/profile_images/1368067418984095744/EyKkzTGb_normal.jpg","متعلمك","2016-10-07T00:28:04.000Z",FALSE,FALSE,"رؤيتنا ان يصبح تدريب ذوي الاحتياجات الخاصة متوفر و متاح للجميع",NA,NA,"https://t.co/NamzIjEZtC",1,0,0,402,2,347,260,"999",NA,NA,NA,NA,"#yourlearner #autism #autismawareness #awareness #kids #aspergers #specialneeds #autistic #mentalhealth #neurodiversity",""
1459821532486713344,"NicAndTheCity1","i be discuss chill with neurodiversity family not_open mic room with xharene angellav ongko นางฟ ากู เจิง annie renato azevedo yuna kim iqbal caliph jini jimyung yoon jenny szu nov at pm cet in",273030817,FALSE,"en","2021-11-14T09:52:30.000Z",1459821532486713344,NA,"https://pbs.twimg.com/profile_images/1613485493324316672/z4Gu-Oyq_normal.jpg","N*COLE","2011-03-27T17:45:32.000Z",FALSE,FALSE,"I am an Artist. My paintings are all Post Impressionism ~ Divisionism ~ Neoimpressionism… follow me on Instagram: http://theartofnic http://nicandthecity",NA,"germany",NA,0,0,0,1687,2,375,184,"999",NA,NA,NA,NA,"","@clubhouse"
1459926005913731072,"SENDinfoBucks","neurodiversity autism peer support via neurodivergent hub ht staff gov collaborate connect pupil mental health attendance",1395230691105943552,FALSE,"en","2021-11-14T16:47:38.000Z",1459926005913731072,NA,"https://pbs.twimg.com/profile_images/1457184974013141000/C0rO6-n2_normal.jpg","Autism and ADHD Journey","2021-05-20T04:11:48.000Z",FALSE,FALSE,"∞ NeuroDIVERGENT ∞

Follows may not reflect my own views",1623227324874235904,"Buckinghamshire","https://t.co/HAwAjV2QrN",0,0,0,7159,4,1482,5001,"999",NA,NA,NA,NA,"","@youtube @drawmergareth @connectingbucks @cranmeranita @ed_psych @yvevincy @educendowfoundn @simonknight100"
1459925981175685120,"SabineSchwaebis","where be my pre teen go to go if i be already pour all my wisdom of yr of reflect learn on and negotiate global environmental doom into this beautiful mind",729592727160098816,FALSE,"en","2021-11-14T16:47:32.000Z",1459925981175685120,NA,"https://pbs.twimg.com/profile_images/1067868186685644800/B8RITeon_normal.jpg","Sabine Schwaebisch💙","2016-05-09T08:43:56.000Z",FALSE,FALSE,"Legacy Mentor, Learning Disability Nurse, believer in people",1134334781922127872,NA,NA,0,3,0,575,1,89,227,"999",NA,NA,NA,NA,"#neurodiversity #society #psychology #philosophy",""
1459925476030369792,"voidfemme","autismgadfly be a anti neurodiversity troll report autism advocate for be rightfully frustrate online please go ahead and block",328144190,FALSE,"en","2021-11-14T16:45:32.000Z",1459925476030369792,NA,"https://pbs.twimg.com/profile_images/1353484407110201344/P5_YBVss_normal.jpg","rainy beach void","2011-07-02T20:30:12.000Z",FALSE,FALSE,"Millennial biromantic ace femme autistic ADHD dreamer. cannabis lover, sci-fi/fantasy enthusiast, leftist, agnostic, feminist, she/her, opinions my own",1628484458230992896,"Night Vale, CA","https://t.co/iUI0uR7R8h",2,6,0,67405,26,1988,3362,"999",NA,NA,NA,NA,"",""
1459921036971941888,"Arch_E_Texture","it must be my adhd because denise villeneuve movie be absolutely painful for me to watch due to their slow pace i be try to rewatch blade runner it be good but it leave me want for it to speed up just like dune",1407768475297267712,FALSE,"en","2021-11-14T16:27:53.000Z",1459921036971941888,NA,"https://pbs.twimg.com/profile_images/1407768809981759489/5DdR95zs_normal.jpg","Archie_Tex","2021-06-23T18:33:02.000Z",FALSE,FALSE,"Why be a jerk? Green Architecture & Urban Planning nut. I want to build healthy safe places for all. Chicago Sports/Gator/Illini/Star Wars Fan. KHIVE",NA,"Chicagoland",NA,0,0,0,7402,0,303,2870,"999",NA,NA,NA,NA,"#neurodiversity",""
1459917501828153344,"ADHD2ePro","i just publish a new post on my i be mask for so long i lose myself",283765825,FALSE,"en","2021-11-14T16:13:51.000Z",1459917501828153344,NA,"https://pbs.twimg.com/profile_images/1641172541216641025/QKQFnuP0_normal.jpg","Jillian Enright, Neurodiversity MB","2011-04-18T00:17:36.000Z",FALSE,FALSE,"She/They. Mom, Advocate, Writer at https://t.co/he5b3uPAwr. CYW, BA Psych.🦻🏻ASL 2e #Neurodivergent #ADHD #AuDHD #ActuallyAutistic",NA,"Manitoba, Canada","https://t.co/UOfAitQ0rG",0,0,0,16755,17,1471,2383,"999",NA,NA,NA,NA,"#adhdtwitter #masking #neurodiversesquad #actuallyautistic #autistic #adhd #writer #writers #writerssupportingwriters #writerslift #neurodivergent #neurodiversity","@buymeacoffee"
1459917097279107072,"twillierod","with you on the doubtful word neuroism although the existence of neurodiversity and neurodivergence be good establish i think a specific category of prejudice would allow for a legal framework wrt anti discrimination legislation the current legislation be too imprecise",245477488,FALSE,"en","2021-11-14T16:12:14.000Z",1459892095913713664,2919723412,"https://pbs.twimg.com/profile_images/1180908927791386625/SnWFkiOD_normal.jpg","Graham Mead","2011-01-31T19:53:08.000Z",FALSE,FALSE,"Enactive autistic synaesthete. 
Not a selectively chosen one, simply autistic.
Leading autistic expert on SFA
#AuSYN

#StopNeoliberalNeurodiversity",1187665297458782208,"Hampshire, England",NA,0,1,0,16999,12,1364,1669,"999",NA,NA,NA,NA,"","@__tweetinchar__"
1459915509143674880,"ProfesoraLMO","aba have a terrible history here be a story from the is on loovas the creator of aba and his method",825927273010327552,FALSE,"en","2021-11-14T16:05:55.000Z",1459885838746234880,938779359543951360,"https://pbs.twimg.com/profile_images/1581094467184087040/8m1twS1o_normal.jpg","Dr. Luisa Marcela Ossa","2017-01-30T04:43:01.000Z",FALSE,FALSE,"Daughter of a BLACK mom. Personal account but my uni spies on me but I say everything to their face 🤷🏻‍♀️ (She/Ella) Find me on https://t.co/rCgqvbQhS6 & LinkedIn",1555625597677748224,NA,"https://t.co/mdMxGvDqQ0",0,4,0,34055,21,3514,1593,"999",NA,NA,NA,NA,"","@deondresmiles"
1459914194078388224,"issarobson","be a great talk and we share our amaze neurodiversity padlet with delegate as good as neurodiverse session output from courageous conversation conference you be able to browse through even while we talk",718104202,FALSE,"en","2021-11-14T16:00:42.000Z",1459914194078388224,NA,"https://pbs.twimg.com/profile_images/1160140244085346304/czvYmQUi_normal.jpg","Dr Issa Robson","2013-10-16T20:41:52.000Z",FALSE,FALSE,"She / Her. Farm vet. Co-founder of the British Veterinary Ethnicity & Diversity Society @BVEDS2016 Diversity consultation for fair compensation.",1180859546484576256,"Scotland","https://t.co/pzkaq1bi0Y",3,6,1,10209,4,1412,516,"999",NA,NA,NA,NA,"#rise2021",""
1459913377564831744,"profamandakirby","why do we marvel at nature but not_embrace neurodiversity in ourselves",88743145,FALSE,"en","2021-11-14T15:57:27.000Z",1459913377564831744,NA,"https://pbs.twimg.com/profile_images/1180478671364202497/UIVzXHa1_normal.jpg","Amanda Kirby","2009-11-09T19:46:43.000Z",FALSE,FALSE,"CEO DO-IT Solutions / parent and grandma of wonderful ND family /Oddball/ Educator/medic/author/tech entrepreneur/researcher/DCD/ND campaigner",1634456623132577792,"Wales, United Kingdom","https://t.co/0Wzi3rXVke",3,15,1,20403,97,12817,5566,"999",NA,NA,NA,NA,"",""
1459911607899893760,"soundcube","some be perverse in their attitude to us neurodivergent and to neurodiversity be we not_allow to say so be we forbid sarcasm be we to stay quiet",23648881,FALSE,"en","2021-11-14T15:50:25.000Z",1459901017961676800,1049484714682306560,"https://pbs.twimg.com/profile_images/1628804718481887234/UOoz4H4b_normal.jpg","jon adams","2009-03-10T20:27:00.000Z",FALSE,FALSE,"AuDHDy - Laden with ashes",1642823122465202176,NA,NA,0,1,0,212983,301,11289,10706,"999",NA,NA,NA,NA,"","@ozymegdias"
1459910761262862336,"Alex_Loze_Davis","this year i be diagnose with combine type adhd and to be honest the support have really turn my life around while a tad scary i think i have take baby step and open up a bite on neurodiversity by talk about a cake on the telly",268920122,FALSE,"en","2021-11-14T15:47:03.000Z",1459910761262862336,NA,"https://pbs.twimg.com/profile_images/1613838673576960000/yTmEuDWn_normal.jpg","Alex Davis","2011-03-19T18:56:51.000Z",FALSE,FALSE,"",1557012269757784064,"Düsseldorf, Germany","https://t.co/3atlsjW98h",0,1,1,493,2,861,1676,"999",NA,NA,NA,NA,"#gbbo #sendarmy",""
1459910691587043328,"insomniopolis","i be wonder if should be consider to be within the paradigm i may argue that it belong but be much interest in hear the view of other",295339332,FALSE,"en","2021-11-14T15:46:47.000Z",1459910691587043328,NA,"https://pbs.twimg.com/profile_images/1573343338836672512/e54OHlEX_normal.jpg","Joseph","2011-05-08T20:39:17.000Z",FALSE,FALSE,"Mental Health Struggler. Idea Smuggler. Kitty Snuggler. Expert on Nothing. Interpreter of Dreams. he/him #bipolarclub #ActuallyAutistic #Neurodiversity",1516091504028172288,"Rocketshire",NA,1,3,0,8822,2,1189,2315,"999",NA,NA,NA,NA,"#bipolardisorder #neurodiversity #mentalhealth #mentalhealthawareness #neurodivergent #bipolar",""
1459907063132442624,"spacedoutsmiles","it be not_entirely that clear cut there be a few variation as originally construct neurodiversity simply mean no_two people mind be alike we be all neurodiverse that be the base concept talk neuro majority is not_and neuro minority build on it",4158185237,FALSE,"en","2021-11-14T15:32:22.000Z",1459200323290025984,2726696907,"https://pbs.twimg.com/profile_images/1066461805688561669/WaimAB3h_normal.jpg","Jamie + Lion","2015-11-10T18:11:29.000Z",FALSE,FALSE,"Monotropic semi speaking adult writing about neurodivergent life & sharing his adventures. MTB, Triker, AAC user, bouncy, podcast host & lion tamer (he/him/it)",NA,NA,"https://t.co/NYMDIyr1lo",1,6,0,37207,84,7075,706,"999",NA,NA,NA,NA,"","@itsemilykaty @jbarpr"
